2.907369844489519906e-02,2.586206896551724102e-02,3.093306288032454318e-02,2.890466531440162232e-02,2.214334009465855277e-02,2.366463826910074342e-02,2.873563218390804558e-02,2.552400270453008754e-02,2.315753887762001320e-02,2.214334009465855277e-02,2.535496957403651080e-02,2.434077079107505037e-02,2.112914131169709234e-02,2.146720757268424581e-02,1.926977687626774821e-02,2.028397565922920864e-02,1.724137931034482735e-02,1.994590939824205517e-02,1.977687626774847843e-02,2.028397565922920864e-02,1.926977687626774821e-02,1.893171061528059473e-02,1.910074374577417147e-02,1.538201487491548322e-02,1.960784313725490169e-02,1.859364435429344126e-02,1.910074374577417147e-02,1.893171061528059473e-02,1.690331304935767387e-02,2.028397565922920864e-02,2.028397565922920864e-02,1.757944557133198082e-02,1.555104800540905996e-02,1.622718052738336691e-02,1.893171061528059473e-02,1.707234617985125061e-02,1.690331304935767387e-02,1.504394861392832974e-02,1.487491548343475301e-02,1.572008113590263670e-02,1.825557809330628778e-02,2.281947261663285972e-02,2.079107505070993886e-02,1.825557809330628778e-02,2.552400270453008754e-02,2.450980392156862711e-02,2.112914131169709234e-02,2.518593644354293407e-02,1.014418526031102097e+01,6.511238008314236936e+00,6.387234042553191671e+01,3.874610043317556318e+01,6.200000000000000000e+01,5.690562767003473077e-01
2.789659661521294229e-02,2.529291426445973504e-02,2.864050585828529019e-02,2.715268737214059785e-02,2.120141342756183891e-02,2.492095964292356455e-02,3.068625627673423825e-02,2.640877812906825342e-02,2.361911846754696093e-02,2.306118653524270173e-02,2.380509577831504617e-02,2.361911846754696093e-02,2.157336804909800940e-02,2.064348149525757972e-02,1.952761763064906134e-02,2.194532267063418335e-02,1.655198065835968013e-02,1.952761763064906134e-02,2.064348149525757972e-02,2.213129998140226859e-02,1.655198065835968013e-02,1.710991259066393932e-02,1.692393527989585408e-02,1.729588990143202457e-02,1.896968569834480214e-02,1.822577645527245771e-02,2.138739073832992416e-02,1.896968569834480214e-02,1.766784452296819852e-02,1.989957225218523182e-02,2.045750418448949101e-02,1.896968569834480214e-02,1.692393527989585408e-02,1.766784452296819852e-02,1.971359494141714658e-02,1.618002603682350618e-02,1.580807141528733570e-02,1.413427561837455812e-02,1.413427561837455812e-02,1.543611679375116175e-02,1.803979914450436900e-02,2.306118653524270173e-02,2.157336804909800940e-02,2.101543611679375020e-02,2.510693695369164979e-02,2.361911846754696093e-02,2.045750418448949101e-02,2.585084619676399423e-02,1.018262971917426007e+01,6.479946182062454874e+00,8.104651162790698038e+01,3.948797490692406598e+01,4.400000000000000000e+01,1.781838236166560119e+00
2.939711011459890388e-02,2.242152466367712885e-02,3.188839063278525038e-02,3.238664673642251829e-02,2.092675635276532164e-02,2.391629297458893952e-02,3.188839063278525038e-02,2.142501245640258956e-02,2.092675635276532164e-02,2.042850024912805026e-02,2.541106128550074672e-02,2.192326856003986094e-02,2.291978076731440023e-02,1.594419531639262519e-02,2.291978076731440023e-02,1.843547583457897515e-02,1.843547583457897515e-02,2.142501245640258956e-02,1.494768310911808590e-02,1.943198804185351097e-02,1.893373193821624306e-02,1.544593921275535554e-02,1.793721973094170377e-02,1.195814648729446976e-02,2.192326856003986094e-02,2.092675635276532164e-02,1.843547583457897515e-02,2.142501245640258956e-02,1.644245142002989657e-02,2.092675635276532164e-02,1.793721973094170377e-02,1.943198804185351097e-02,1.494768310911808590e-02,1.793721973094170377e-02,1.793721973094170377e-02,2.441454907822620743e-02,1.644245142002989657e-02,1.843547583457897515e-02,1.494768310911808590e-02,1.694070752366716448e-02,1.893373193821624306e-02,2.291978076731440023e-02,1.843547583457897515e-02,1.644245142002989657e-02,2.640757349277528601e-02,2.939711011459890388e-02,2.341803687095166814e-02,2.291978076731440023e-02,1.022471350274040880e+01,6.386903361536366397e+00,7.689130434782609314e+01,3.132316010826880515e+01,5.400000000000000000e+01,2.803958395218253408e-02
1.937984496124030981e-02,2.868217054263565852e-02,3.023255813953488330e-02,2.868217054263565852e-02,2.093023255813953459e-02,2.325581395348837177e-02,2.635658914728682134e-02,2.558139534883720895e-02,2.093023255813953459e-02,2.093023255813953459e-02,2.558139534883720895e-02,2.713178294573643373e-02,1.705426356589147263e-02,2.480620155038759655e-02,2.248062015503875938e-02,1.395348837209302306e-02,2.248062015503875938e-02,2.248062015503875938e-02,2.170542635658914699e-02,2.790697674418604612e-02,1.162790697674418589e-02,1.550387596899224785e-02,2.093023255813953459e-02,1.782945736434108502e-02,2.868217054263565852e-02,1.705426356589147263e-02,2.015503875968992220e-02,1.395348837209302306e-02,1.860465116279069742e-02,2.325581395348837177e-02,1.705426356589147263e-02,1.937984496124030981e-02,1.782945736434108502e-02,1.007751937984496110e-02,3.023255813953488330e-02,1.627906976744186024e-02,1.472868217054263545e-02,1.085271317829457349e-02,1.627906976744186024e-02,1.085271317829457349e-02,1.472868217054263545e-02,2.635658914728682134e-02,2.403100775193798416e-02,1.860465116279069742e-02,2.635658914728682134e-02,2.325581395348837177e-02,2.015503875968992220e-02,2.480620155038759655e-02,1.019534883720930196e+01,6.501704509492435946e+00,7.583870967741935942e+01,4.411502324327192781e+01,4.900000000000000000e+01,1.400748597619265734e-01
2.546343450804644526e-02,2.342635974740273075e-02,2.933387655326950491e-02,2.831533917294764766e-02,2.200040741495212782e-02,2.709309431656141756e-02,2.913016907720513207e-02,2.668567936443267535e-02,2.342635974740273075e-02,2.363006722346710012e-02,2.281523731920961570e-02,2.485231207985333021e-02,1.996333265430841331e-02,2.444489712772458800e-02,1.914850275005092542e-02,1.914850275005092542e-02,1.650030556121409586e-02,1.874108779792218321e-02,2.159299246282338561e-02,2.037074760643715551e-02,1.792625789366469879e-02,1.853738032185781384e-02,1.751884294153595312e-02,1.751884294153595312e-02,1.833367284579344100e-02,1.731513546547158375e-02,1.874108779792218321e-02,1.853738032185781384e-02,1.751884294153595312e-02,1.833367284579344100e-02,2.077816255856589772e-02,1.792625789366469879e-02,1.812996536972906816e-02,1.914850275005092542e-02,1.874108779792218321e-02,1.894479527398655605e-02,1.772255041760032596e-02,1.609289060908535365e-02,1.609289060908535365e-02,1.568547565695661145e-02,1.711142798940721091e-02,2.301894479527398507e-02,2.281523731920961570e-02,1.935221022611529826e-02,2.200040741495212782e-02,2.322265227133835791e-02,1.996333265430841331e-02,2.688938684049704472e-02,1.016765125280097770e+01,6.597778166297519675e+00,8.595689655172414234e+01,3.802412851058257814e+01,4.100000000000000000e+01,2.110545810660302557e-01
2.910185649774209640e-02,2.584044154540893201e-02,2.910185649774209640e-02,2.634219769192172600e-02,2.282990466633216115e-02,2.383341695935775259e-02,2.985449071751129085e-02,2.458605117912694357e-02,2.157551430005017618e-02,2.533868539889613802e-02,2.333166081284495860e-02,2.433517310587054658e-02,2.082288008028098172e-02,2.132463622679377918e-02,1.831409934771700831e-02,2.132463622679377918e-02,1.781234320120421433e-02,2.132463622679377918e-02,2.157551430005017618e-02,2.157551430005017618e-02,1.906673356748620277e-02,1.731058705469142034e-02,1.705970898143502334e-02,1.555444054189663791e-02,1.956848971399899675e-02,1.906673356748620277e-02,1.981936778725539375e-02,2.107375815353738219e-02,1.505268439538384392e-02,1.856497742097340531e-02,2.082288008028098172e-02,1.831409934771700831e-02,1.731058705469142034e-02,1.705970898143502334e-02,2.132463622679377918e-02,1.655795283492222936e-02,1.605619668840943190e-02,1.329653788258906150e-02,1.680883090817862635e-02,1.630707476166582889e-02,1.655795283492222936e-02,2.383341695935775259e-02,2.082288008028098172e-02,1.881585549422980577e-02,2.282990466633216115e-02,2.408429503261414958e-02,2.007024586051179074e-02,2.684395383843451999e-02,1.015955845459106932e+01,6.512215610329871396e+00,9.187368421052632073e+01,3.661039314766495067e+01,3.400000000000000000e+01,5.260937656558348774e-01
3.038138332255979276e-02,2.391725921137685673e-02,3.059685412626588982e-02,2.693385046326222942e-02,2.176255117431587921e-02,2.262443438914027091e-02,2.736479207067442354e-02,2.542555483731954308e-02,2.370178840767075967e-02,2.370178840767075967e-02,2.283990519284636797e-02,2.564102564102564014e-02,1.831501831501831587e-02,1.939237233354880463e-02,1.874595992243050999e-02,2.176255117431587921e-02,1.659125188536953246e-02,2.111613876319758804e-02,1.982331394096099875e-02,2.090066795949148751e-02,1.960784313725490169e-02,1.982331394096099875e-02,1.766860590390002123e-02,1.572936867054514076e-02,2.003878474466709927e-02,1.853048911872441293e-02,1.659125188536953246e-02,1.874595992243050999e-02,1.723766429648782711e-02,2.154708037060978215e-02,1.917690152984270757e-02,1.745313510019392417e-02,1.788407670760611828e-02,1.809954751131221881e-02,1.853048911872441293e-02,1.874595992243050999e-02,1.572936867054514076e-02,1.551389786683904370e-02,1.572936867054514076e-02,1.896143072613660704e-02,1.766860590390002123e-02,2.370178840767075967e-02,2.176255117431587921e-02,2.068519715578539045e-02,2.348631760396466261e-02,2.305537599655246850e-02,2.003878474466709927e-02,2.671837965955612890e-02,1.014393449687567283e+01,6.472713133120715945e+00,8.057272727272727764e+01,4.089153259559402898e+01,4.600000000000000000e+01,6.117046949149325119e-01
2.951348858658058710e-02,2.513258012451002887e-02,2.720774729075397733e-02,2.789946967950196130e-02,2.305741295826608389e-02,2.513258012451002887e-02,2.882176619783260313e-02,2.582430251325801285e-02,1.844593036661286434e-02,2.282683882868342257e-02,2.351856121743140307e-02,2.513258012451002887e-02,1.706248558911689986e-02,2.144339405118745809e-02,2.005994927369149014e-02,2.098224579202213544e-02,1.936822688494350964e-02,1.982937514410883229e-02,2.075167166243947411e-02,2.236569056951809992e-02,1.913765275536084831e-02,1.959880101452617096e-02,2.052109753285681279e-02,1.406502190454230958e-02,1.959880101452617096e-02,1.706248558911689986e-02,1.936822688494350964e-02,1.798478210744754516e-02,1.544846668203827579e-02,1.890707862577818699e-02,2.075167166243947411e-02,1.798478210744754516e-02,1.798478210744754516e-02,1.821535623703020648e-02,1.775420797786488383e-02,1.637076320036891935e-02,1.660133732995158068e-02,1.521789255245561447e-02,1.590961494120359671e-02,1.637076320036891935e-02,1.821535623703020648e-02,2.490200599492736755e-02,2.052109753285681279e-02,2.167396818077011594e-02,2.305741295826608389e-02,2.559372838367535152e-02,2.144339405118745809e-02,2.536315425409269020e-02,1.019345169471985280e+01,6.469787113008115043e+00,9.382178217821783051e+01,4.059493116668386392e+01,3.500000000000000000e+01,6.855352183531517873e-01
2.860301229791350000e-02,2.570125742711068181e-02,2.860301229791350000e-02,2.791211828105568532e-02,2.279950255630786363e-02,2.335221776979411190e-02,2.943208511814287762e-02,2.542489982036755594e-02,2.293768135967942656e-02,2.335221776979411190e-02,2.459582700013817833e-02,2.431946939339505245e-02,2.058864170236285665e-02,2.127953571922067133e-02,1.934503247201879370e-02,2.045046289899129371e-02,1.754870802818847553e-02,1.962139007876191957e-02,1.920685366864723076e-02,2.141771452259223427e-02,1.851595965178941608e-02,1.851595965178941608e-02,1.865413845516097902e-02,1.671963520795909791e-02,1.920685366864723076e-02,1.851595965178941608e-02,1.989774768550504197e-02,1.920685366864723076e-02,1.671963520795909791e-02,2.003592648887660491e-02,2.100317811247754546e-02,1.754870802818847553e-02,1.685781401133066085e-02,1.699599281470222378e-02,1.975956888213347903e-02,1.741052922481691259e-02,1.658145640458753498e-02,1.409423794389940560e-02,1.519966837087190908e-02,1.575238358435816083e-02,1.810142324167472727e-02,2.307586016305098950e-02,2.183225093270692307e-02,2.003592648887660491e-02,2.321403896642255243e-02,2.418129059002348952e-02,2.031228409561973078e-02,2.556307862373911888e-02,1.017037446455713656e+01,6.531052865542741337e+00,9.149710982658959324e+01,3.877064980683952200e+01,3.400000000000000000e+01,1.254473308463712078e+00
2.788339670468948164e-02,2.640473172792564410e-02,2.809463455851288552e-02,3.041825095057034203e-02,2.323616392057456861e-02,2.534854245880861778e-02,3.084072665821715326e-02,2.281368821292775739e-02,2.196873679763413495e-02,2.323616392057456861e-02,2.386987748204478371e-02,2.534854245880861778e-02,2.049007182087030088e-02,2.091254752851710863e-02,1.985635825940008578e-02,2.049007182087030088e-02,1.626531474440219560e-02,1.753274186734262927e-02,1.901140684410646334e-02,2.175749894381073107e-02,1.816645542881284436e-02,1.858893113645965212e-02,1.858893113645965212e-02,1.774397972116603314e-02,1.922264469792987068e-02,1.647655259822560295e-02,2.049007182087030088e-02,1.901140684410646334e-02,1.584283903675538785e-02,1.880016899028305946e-02,2.175749894381073107e-02,1.901140684410646334e-02,1.689902830587241070e-02,1.689902830587241070e-02,1.753274186734262927e-02,1.901140684410646334e-02,1.837769328263624824e-02,1.373046049852133521e-02,1.478664976763836153e-02,1.563160118293198050e-02,1.901140684410646334e-02,2.133502323616391985e-02,2.344740177439797249e-02,2.006759611322348966e-02,2.239121250528094617e-02,2.365863962822137637e-02,2.196873679763413495e-02,2.577101816645542900e-02,1.017427122940430984e+01,6.545749191371002418e+00,7.668141592920353844e+01,3.909966061159671114e+01,4.900000000000000000e+01,1.753609880643813623e+00
2.831798021153189918e-02,2.661207778915046160e-02,2.490617536676902055e-02,2.558853633572159836e-02,2.320027294438757950e-02,2.285909245991129407e-02,2.797679972705561374e-02,2.354145342886386841e-02,1.569430228590924445e-02,2.558853633572159836e-02,2.661207778915046160e-02,2.456499488229273165e-02,2.115319003752985302e-02,2.251791197543500517e-02,2.047082906857727869e-02,1.910610713067212654e-02,1.705902422381439659e-02,1.774138519276697440e-02,2.354145342886386841e-02,2.865916069600818808e-02,1.910610713067212654e-02,1.774138519276697440e-02,1.876492664619583764e-02,2.081200955305356412e-02,1.978846809962470088e-02,1.774138519276697440e-02,2.012964858410098978e-02,1.842374616171954874e-02,1.705902422381439659e-02,2.115319003752985302e-02,2.422381439781644621e-02,1.671784373933811116e-02,1.808256567724326330e-02,1.876492664619583764e-02,1.774138519276697440e-02,1.876492664619583764e-02,1.569430228590924445e-02,1.398839986352780687e-02,1.637666325486182226e-02,1.432958034800409404e-02,1.603548277038553335e-02,2.285909245991129407e-02,1.876492664619583764e-02,2.217673149095871626e-02,1.910610713067212654e-02,2.388263391334015731e-02,1.842374616171954874e-02,2.763561924257932484e-02,1.020197884680996303e+01,6.514024816322153910e+00,9.122727272727271952e+01,3.565354989106569406e+01,4.200000000000000000e+01,1.028749749686143300e+00
